电影名称,评论人,评论时间,评论内容,location,有用
窃听风云2 短评,Weiiiiii,2011-08-17,Daniel帅到掉渣还身手敏捷还充满人性 窃听2比1屌很多诶 结局还没那么惨 最后的蒙太奇拜托别那么感人,上海,0
窃听风云2 短评,ＣＡSＨ.,2011-08-17,到底票房归谁扛？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,,0
窃听风云2 短评,左汐,2011-08-17,只要有古天乐和吴彦祖。哎，注定我会去电影院的。。。,,0
功夫熊猫2 短评,和宜,2011-06-06,summer on the beach,上海,0
鸿门宴传奇 短评,悦兰芳,2011-11-29,观影之前，不愿意戴着有色眼镜妄议什么。诚心一句，这是我最喜欢的历史，盼了好多年，真心希望能看到一部精彩的楚汉争霸。,,0
鸿门宴传奇 短评,王老师伤不起,2011-11-29,135 7w7,,0
鸿门宴传奇 短评,高端大气 3∧3,2011-11-29,泥煤这选的是神马演员啊。吐槽不能。冯绍峰和刘亦菲。不能忍！！！,北京,0
鸿门宴传奇 短评,Vey,2011-11-29,- - 木错 ，我就是为花痴冯绍峰去的，都花痴好多年了~,,0
鸿门宴传奇 短评,威风凛凛,2011-11-29,爷的电影啊,浙江温州,0
鸿门宴传奇 短评,Lam,2011-11-29,造型不錯.尤其是馮紹峰的..,"Busan (Pusan), South Korea",0
鸿门宴传奇 短评,毛毛鱼又来临,2011-11-29,冯绍峰从电视转战大荧幕，希望能带来一些新鲜感。刘亦菲再次演绎经典美女，霸王别姬检验刘亦菲演技。新的组合，新的感觉。另外四大影帝给力！！！,,0
鸿门宴传奇 短评,豆包,2011-11-29,你要当历史片看，你就别看了,,0
鸿门宴传奇 短评,至尊宝,2011-11-29,期待，这个阵容不错,辽宁大连,0
鸿门宴传奇 短评,阿拉斯加熊,2011-11-29,不多说~~这片真恶心！！！把历史都改成屁了！！这种烂片居然还能上映？？,,0
鸿门宴传奇 短评,Z,2011-11-29,有朋友说很好看...,上海,0
鸿门宴传奇 短评,comniuer,2011-11-29,想看看错过的电影，不知道能否满足,,0
鸿门宴传奇 短评,Miss goo,2011-11-29,刘亦菲好看死了,四川成都,0
鸿门宴传奇 短评,woodstock,2011-11-29,在盗版店里看到了，但是我连买盗版的冲动都没有。肿么办啊！,上海,0
鸿门宴传奇 短评,右手抄,2011-11-29,打开豆瓣电影，发现又到了年底烂片大拼杀的时候……,北京,0
鸿门宴传奇 短评,椤椤,2011-11-29,@喻洁琼mer你演的 咱们去看看你演技提升了没有呀,"Philadelphia, United States",0
鸿门宴传奇 短评,饮马潮白河,2011-11-29,习惯看电影之前看个影评。但是豆瓣儿们渐渐地在变化了，读书板块还好，电影板块越来越像是个贴吧，嘈杂，浮躁，以吐槽为乐，拿阴暗当宣泄。很久没去电影院，看了这么多恶语相向的影评，反而激起了我去电影院的念头了。,北京,0
鸿门宴传奇 短评,hehe,2011-11-29,君一小美女推荐滴~~,,0
鸿门宴传奇 短评,斯考特斯考特,2011-11-29,我弟说还行...,上海,0
鸿门宴传奇 短评,超级珍妮,2011-11-29,看起来不错，算是贺岁片吗？,,0
窃听风云2 短评,你不要爱我,2011-07-31,这三个男人。。你懂的TVT,上海,0
窃听风云2 短评,稳稳的幸福,2011-07-31,陈正康overhear提到,,0
美国队长2 短评,啾啾jojo,2014-02-17,看了预告，这样鹰眼真的不会在妇联二里气死么。。。。。。。。,陕西西安,0
美国队长2 短评,糖糖星星棠棠,2014-02-17,想看,,0
窃听风云2 短评,Caprice Chen,2011-07-31,本年度最想在iPad上看的华语片。,浙江杭州,0
美国队长2 短评,猫爹,2014-02-17,为了两个女神！！！,,0
美国队长2 短评,遥远的救世主,2014-02-17,斯嘉蒂 约翰逊,,0
美国队长2 短评,李小河,2014-02-17,昨晚看了三分之一睡着了 (´-ι_-｀),Aruba,0
美国队长2 短评,水晶色枫叶,2014-02-17,看海报我以为是《环太平洋》呢。,,0
美国队长2 短评,Achen,2014-02-17,听说2不错,,0
窃听风云2 短评,ne,2011-07-31,看过1自然想看2……,,0
美国队长2 短评,FISHPAW,2014-02-17,欧美电影,,0
美国队长2 短评,李四,2014-02-17,不如把名字改为 Father America ...,北京,0
美国队长2 短评,胡不归,2014-02-17,好久好久好久好久。。。。。。。。。没看过电影了。。。。。。。。。,,0
美国队长2 短评,Spike Tully,2014-02-17,136分钟  预告片情节很紧凑   8.3,,0
窃听风云2 短评,姣仔Janet,2011-07-31,古天乐！快点请我看！,上海,0
美国队长2 短评,少女无端。,2014-02-17,炒得这么火 我竟然还没去看。。。走起~~~~,北京,0
窃听风云2 短评,恒粤是可乐,2011-07-31,道听途说。。。,北京,0
窃听风云2 短评,锦衣卫,2011-07-31,听说不行啊。,,0
美国队长2 短评,悟空,2014-02-17,哎呀 这么多好评说得我都忍不住想去看了,宁夏银川,0
功夫熊猫2 短评,逆生长的小白兔,2011-06-05,尝试以编码解码的角度去阐释中国元素在全球化背景的凸显及衰退。老宋说，没事，别瞎想。为赋新词强说愁的影评不是好影评。于是我沉默了。,吉林长春,0
功夫熊猫2 短评,hiromeo,2011-06-05,先前看了1说实话对2还是蛮期待的，就是最近一直忙考试无奈找不到时间去啊~,,0
美国队长2 短评,Ms in-bad-mood,2014-02-17,嘤嘤嘤好想队长,广东广州,0
功夫熊猫2 短评,傻逼薇,2011-06-05,啊？当然想看，因为我血液里流的可是汤汁！,湖南长沙,0
窃听风云2 短评,郅景寂措,2011-07-31,"某人说这是三部里面最好看的
、",上海,0
功夫熊猫2 短评,Legolas,2011-06-05,我觉得kung fu panda还是回国看好了，万一笑点一个都没听懂，那是多么丢人啊~~~~~~,"Wellington, New Zealand",0
窃听风云2 短评,cloverstd,2011-07-31,前几天，学校卫生队放窃听风云2,上海,0
功夫熊猫2 短评,和宜,2011-06-05,summer on the beach,上海,0
美国队长2 短评,貓貓要肥s,2014-02-17,小伙伴们都看过了。。。,上海,0
窃听风云2 短评,warm 、,2011-07-31,一定要看,,0
功夫熊猫2 短评,Asher,2011-06-05,还是不错的。比较是中国元素。难得。剧情一般。,,0
美国队长2 短评,慕容复,2014-02-17,看结尾的彩蛋……难道红女巫被削弱成意念移物了吗,重庆,0
窃听风云2 短评,Long Long Ago,2011-07-31,本以为刘青云是主公，吴彦祖是反贼，古天乐是内奸⋯⋯这评论狠..,广东广州,0
窃听风云2 短评,"  格如拉提氏",2011-07-31,为了zyx,,0
美国队长2 短评,笑忘歌,2014-02-17,四星半，故事性比3精彩很多，坚定盾冬大旗，猎鹰略帅～～接着补档妇联好了,江苏南京,0
窃听风云2 短评,Ray Frank,2011-07-31,有空去看的时候已经下线了，只好看碟了,,0
窃听风云2 短评,莫小涂,2011-07-31,刘青云 古天乐 吴彦祖 啊啊啊啊啊,,0
美国队长2 短评,毕业很方,2014-02-17,虽然美队1不咋地，但2应该好上一点半点了,,0
窃听风云2 短评,顺志,2011-07-31,听说还不错,北京,0
美国队长2 短评,hongyy,2014-02-17,脑残粉没的说!,浙江杭州,0
美国队长2 短评,vincent,2014-02-17,我是来看 斯嘉丽的,,0
功夫熊猫2 短评,柳凝玉,2011-06-05,好期待啊！！！！！！！！！！！,北京,0
窃听风云2 短评,左手爱右手~,2011-07-31,麻痹~~我已经看见短评有人剧透了···你妹啊,上海,0
功夫熊猫2 短评,小妙妙,2011-06-05,尽管可能没意思，但是也想看一看~,"Maputo, Mozambique",0
窃听风云2 短评,安尘Lee,2011-07-31,据说比第一部还好看，准备去影院看。,,0
功夫熊猫2 短评,Boris阁,2011-06-05,第二集要揭开的最大秘密是——阿宝的爸爸为什么是一只鸭子。,"New York City, United States",0
窃听风云2 短评,不是风,2011-07-31,还以为是续集，原来内容无关第一集,广东深圳,0
窃听风云2 短评,赏金猎人,2011-07-31,看在古天乐的面子上 。。  看看吧,,0
功夫熊猫2 短评,寂飞机,2011-06-05,杀父之仇，灭族之恨，命运之子，危机时刻开挂……这样的狗血情节一样可以拍的好玩好看。,北京,0
窃听风云2 短评,懒贱又穷林喵喵,2011-07-31,听说吴彦祖又耍帅了XD,上海,0
功夫熊猫2 短评,二小姐,2011-06-05,想去电影院看哇！,黑龙江哈尔滨,0
功夫熊猫2 短评,Ck,2011-06-05,JCVD!!!,香港,0
功夫熊猫2 短评,Back,2011-06-05,"——大家好，看我的名字——功夫熊猫，多拉风！
——哇，你爸爸是一只鸭！",,0
功夫熊猫2 短评,阿角,2011-06-05,还不错啦。3D还是动画的好。,北京,0
功夫熊猫2 短评,电影头条,2011-06-05,阿宝我要知道你的身世之谜！,北京,0
功夫熊猫2 短评,肖梵,2011-06-05,KongFu Panda,,0
功夫熊猫2 短评,旷野幽林,2011-06-05,"妈B,,功夫是中国的,,熊猫是中国的,,为毛功夫熊猫就是美国的？",广东深圳,0
功夫熊猫2 短评,路筱语,2011-06-05,据说3D效果有惊喜 抽空一定去观赏,,0
鸿门宴传奇 短评,ceedarcy,2011-12-12,是看了评论吵翻了所以提起兴趣想自己评定下。,北京,0
鸿门宴传奇 短评,你压着我头发了,2011-12-12,吴迪推荐,,0
功夫熊猫2 短评,surenewske,2011-06-05,汗。。。我居然没看过2。。。。,黑龙江大庆,0
功夫熊猫2 短评,随风,2011-06-05,看配音阵容已经晕了...,北京,0
鸿门宴传奇 短评,137137奥运2008500,2011-12-12,一看是锦衣卫的导演就没什么胃口了，虽然锦衣卫拍得还算可以。,北京,0
鸿门宴传奇 短评,维罗妮卡,2011-12-12,就是想看看八哥,河北石家庄,0
美国队长2 短评,巧克力味小熊猫,2014-03-31,想看。。。,黑龙江伊春,0
美国队长2 短评,Hiiiiii找我撒,2014-03-31,只想看约翰逊 队不队长都不重要了,,0
美国队长2 短评,红星闪闪买足彩,2014-03-31,演员的名字真是长的不行,,0
美国队长2 短评,Kover,2014-03-31,竟然上了8分，得去看看了。,,0
美国队长2 短评,PhaeO,2014-03-31,甜心,,0
美国队长2 短评,西西你快开花,2014-03-31,队长你快来,,0
美国队长2 短评,神の孩子。,2014-03-31,想看大咪咪,,0
鸿门宴传奇 短评,顺志,2011-12-12,看他去么？,北京,0
美国队长2 短评,大郎,2014-03-31,大人的动画片啦，可以看看的,广东广州,0
美国队长2 短评,来来来,2014-03-31,想看Robin姐姐🙈🙈,,0
美国队长2 短评,紫夜无痕,2014-03-31,2014,,0
美国队长2 短评,山里娃,2014-03-31,比前部好点,,0
窃听风云2 短评,zigamber|TOUGH,2011-08-20,上一部不都死完了么？这次难道是前传，还是另一个故事？明天有时间的话去看吧。,Singapore,0
鸿门宴传奇 短评,李东邪,2011-12-12,= = 我的范增阿。。。,,0
窃听风云2 短评,乔伊小姐,2011-08-20,之前不是说2不好看吗……现在怎么又都说好看呢，好吧，最禁不住这样截然不同的评价的勾引了，来嘛，人家好奇了，让我瞅瞅你到底啥模样~,,0
鸿门宴传奇 短评,Leonnnnnnnn,2011-12-12,褒贬不一。。,,0
窃听风云2 短评,Orange孟,2011-08-20,我想看 但是男友说香港电影不值得去电影院。。。,辽宁大连,0
窃听风云2 短评,whisky,2011-08-20,我就是冲着古天乐去的，开学前居然没看，后悔,,0
美国队长2 短评,大洋芋a小米渣,2014-03-31,什么时候中国能把中国的超级英雄拍的很牛,,0
鸿门宴传奇 短评,意粉,2011-12-12,本来是偶像陆川的作品.结果因为谈不和被山寨了.,,0
窃听风云2 短评,西亚小姐很罗嗦,2011-08-20,据说很好看很刺激,,0
美国队长2 短评,蘇̤̮先̤̮森̤̮,2014-03-31,不知道續作有沒有看點？,陕西汉中,0
鸿门宴传奇 短评,Renée,2011-12-12,冯绍峰因为《宫》红了真不是好事儿。,"Hiroshima, Japan",0
美国队长2 短评,夏天过完了喵~,2014-03-31,- - 还没看 之前很长一段时间没看电影。现在却一上什么感兴趣的新片都会去看。,上海,0
鸿门宴传奇 短评,[已注销],2011-12-12,威震三霸？这是啥意思…,,0
美国队长2 短评,soft,2014-03-31,我想看…………,,0
鸿门宴传奇 短评,独倚小桃斜柯,2011-12-12,冲着基情而去。,,0
窃听风云2 短评,Logarithm,2011-08-20,谁陪我去看？,浙江杭州,0
鸿门宴传奇 短评,lyla琳,2011-12-12,两千多年前，咸阳外，一场波谲云诡的宴会决出了胜者王、败者寇。带着“亡秦必楚”的箴言，背负天命，浩气凛然的霸王只落个自刎乌江的凄惨结局，一宴定天下！终于有导演将此拍上大银幕，激动啊！PS：私下觉得刘亦菲的虞姬绝对是个败笔，虽然我还没看~~~~(>_<)~~~~,,0
窃听风云2 短评,Sylvia,2011-08-20,小太阳说的好看应该好看的~,,0
美国队长2 短评,Somewind,2014-03-31,期待,北京,0
鸿门宴传奇 短评,Dara,2011-12-12,我只想评，并不想看，完全没的兴趣,"Sydney, Australia",0
鸿门宴传奇 短评,梦的n次方,2011-12-12,为了帅哥美女硬汉，会看吧,,0
美国队长2 短评,比巴卜的泡泡糖,2014-03-31,感觉队长和别的英雄比的还是太弱了.,"Phoenix, United States",0
美国队长2 短评,秋建輝,2014-03-31,那个译名“美国队长2 冬季练哥”实在是太戳HHP了!!!!,,0
美国队长2 短评,柯基的小短腿,2014-03-31,评价那么高 看来得去看看,上海,0
美国队长2 短评,紫郧岩,2014-03-31,想看，可惜没人陪....不想一个人去电影院......,,0
窃听风云2 短评,Marine,2011-08-20,香港知名证券商罗敏生遭人窃听，更由此引发一场交通意外。警方对此展开调查，由此揭开香港股市的黑幕――原来，几十年来香港的经济体系，其实是由名为“地主会”的神秘组织控制！,广东深圳,0
窃听风云2 短评,丛丛林,2011-08-20,瞄了几眼画面还不错。准备去看看,,0
窃听风云2 短评,陈小喵,2011-08-20,我想到了默多克。。。,,0
窃听风云2 短评,3dB距离,2011-08-20,从第一步看，是从幕后到幕前，从题材到手法，从画面到节奏均是我菜的作品，必须出金像奖影帝。,北京,0
窃听风云2 短评,阿 怪,2011-08-20,第一部还是香港近期难出一部的上层之作的,,0
鸿门宴传奇 短评,果果8523,2011-12-12,听说有个冯帅哥,江苏南京,0
窃听风云2 短评,一狗一猫一花园,2011-08-20,单身男女的 恩怨 变成了 窃听风云里的 悬疑案,江苏苏州,0
窃听风云2 短评,且听风吟,2011-08-20,但愿不像前作一样是大悲剧。,,0
窃听风云2 短评,山里娃,2011-08-20,呐，拍电影最重要的是开心，狗尾续貂谁都不想的，饿不饿，我给你煮碗面,,0
窃听风云2 短评,[已注销],2011-08-20,铁三角~,,0
窃听风云2 短评,[已注销],2011-08-20,一够好，不知二会不会二,,0
鸿门宴传奇 短评,很多人的咖啡馆,2011-12-12,千古一宴“鸿门宴”是楚汉争夺天下的转折点，被称为“天下第一宴”。本片被认为是李仁港导演至今最成功的一部电影，影片将“饭局”改变成“棋局”选取角度独特，对这段历史进行了艺术再加工，为这一历史谜题提供了另一种可能的答案。,北京,0
窃听风云2 短评,❀jayya,2011-08-20,都说中国又出好片子了 真的假的,北京,0
窃听风云2 短评,狗蛋他娘,2011-08-20,2么？,,0
鸿门宴传奇 短评,Maestro,2011-12-12,leon啊！！！！,,0
鸿门宴传奇 短评,arsenal,2011-12-12,有菲菲我就很期待,,0
鸿门宴传奇 短评,展小球,2011-12-12,据说剧情很赞…,上海,0
窃听风云2 短评,susn,2011-08-20,好吧，里面有民生证券。。。,北京,0
鸿门宴传奇 短评,一丝不挂的卧底,2011-12-12,冲这四人去的，刘亦菲演虞姬，真扫兴，冯什么听说演的不错，是谁在演戏？,,0
功夫熊猫2 短评,-,2011-05-21,第一部看过无数遍，所有相关短片预告全部收藏，木有评价。啊啊 还有一个星期，一个星期,,0
功夫熊猫2 短评,[已注销],2011-05-21,去电影院么是中文版，自己下来看么没3D!!哎~,,0
功夫熊猫2 短评,吞吐烟圈,2011-05-21,明天晚上火车回家，后天去看。,,0
功夫熊猫2 短评,德里茉莉,2011-05-21,有时候你会误认为中国文化已经深度入侵美国了。,,0
功夫熊猫2 短评,[已注销],2011-05-21,不想看枪版~ ~又不想去影院~高清快来吧~,,0
功夫熊猫2 短评,Zeeeee,2011-05-21,结果还是没有看成.....><,,0
功夫熊猫2 短评,天泽圣司,2011-05-21,延续了第一部搞笑的风格，卡森伯格的梦工厂暑期还能大赚一笔哦,,0
